trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
11,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1.76924E+12,0.1,1000.1,1000,0.1,6017.1,1.76924E+12,1.76924E+12,1500,42,42_trial11_male_ardilla.wav,1000,,,no_speech_detected,-13.462,TRUE,No onset above threshold after playback end
3,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1.76924E+12,0.1,1192.1,1192,0.1,6017.5,1.76924E+12,1.76924E+12,1500,42,42_trial3_male_basurero.wav,1192,1286.854,94.854,ok,-40,FALSE,
4,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1.76924E+12,0.2,880.075,879.875,0.1,6026.6,1.76924E+12,1.76924E+12,1500,42,42_trial4_female_caballo.wav,879.975,3156.75,2276.775,ok,-40,FALSE,
15,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1.76924E+12,0,881,881,0,6024,1.76924E+12,1.76924E+12,1500,42,42_trial15_male_cebolla.wav,881,2792.75,1911.75,ok,-40,FALSE,
16,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1.76924E+12,0,810,810,0,6013.5,1.76924E+12,1.76924E+12,1500,42,42_trial16_male_cinta.wav,810,2980.875,2170.875,ok,-40,FALSE,
21,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1.76924E+12,0,944.875,944.875,0,6017.5,1.76924E+12,1.76924E+12,1500,42,42_trial21_female_conejo.wav,944.875,2790.292,1845.417,ok,-40,FALSE,
5,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1.76924E+12,0.2,993.2,993,0.2,6020,1.76924E+12,1.76924E+12,1500,42,42_trial5_male_cuaderno.wav,993,4100.667,3107.667,ok,-40,FALSE,
2,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1.76924E+12,0.1,923.1,923,0.1,6019.5,1.76924E+12,1.76924E+12,1500,42,42_trial2_male_elote.wav,923,2939.479,2016.479,ok,-40,FALSE,
14,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1.76924E+12,0.1,1001.975,1001.875,0,6022.1,1.76924E+12,1.76924E+12,1500,42,42_trial14_female_fresas.wav,1001.975,,,no_speech_detected,-16.786,TRUE,No onset above threshold after playback end
1,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1.76924E+12,0,855.875,855.875,0,6019.6,1.76924E+12,1.76924E+12,1500,42,42_trial1_female_gato.wav,855.875,,,no_speech_detected,-17.078,TRUE,No onset above threshold after playback end
22,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1.76924E+12,0,1216,1216,0,6023,1.76924E+12,1.76924E+12,1500,42,42_trial22_male_grapadora.wav,1216,,,no_speech_detected,-9.728,TRUE,No onset above threshold after playback end
9,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1.76924E+12,0.1,957.975,957.875,0.1,6027.1,1.76924E+12,1.76924E+12,1500,42,42_trial9_female_hongos.wav,957.875,2716.958,1759.083,ok,-40,FALSE,
19,1,male,lapiz,19,2,Target_Stimuli/male/lapiz.mp3,1.76924E+12,0.2,898.2,898,0.2,6012.7,1.76924E+12,1.76924E+12,1500,42,42_trial19_male_lapiz.wav,898,2787.292,1889.292,ok,-40,FALSE,
13,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1.76924E+12,0.2,1063.075,1062.875,0.2,6022.7,1.76924E+12,1.76924E+12,1500,42,42_trial13_female_lechuga.wav,1062.875,2933.792,1870.917,ok,-40,FALSE,
7,1,female,loro,17,2,Target_Stimuli/female/loro.mp3,1.76924E+12,0.1,869.975,869.875,0,6026.9,1.76924E+12,1.76924E+12,1500,42,42_trial7_female_loro.wav,869.975,1734.333,864.358,ok,-40,FALSE,
20,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1.76924E+12,0.2,1164.075,1163.875,0.2,6023.7,1.76924E+12,1.76924E+12,1500,42,42_trial20_female_manzana.wav,1163.875,,,no_speech_detected,-13.782,TRUE,No onset above threshold after playback end
23,1,male,naranja,22,2,Target_Stimuli/male/naranja.mp3,1.76924E+12,0,1121,1121,0,6021,1.76924E+12,1.76924E+12,1500,42,42_trial23_male_naranja.wav,1121,2817.146,1696.146,ok,-40,FALSE,
24,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1.76924E+12,0,805.875,805.875,0,6012.1,1.76924E+12,1.76924E+12,1500,42,42_trial24_female_oso.wav,805.875,1926.083,1120.208,ok,-40,FALSE,
18,1,male,pato,6,1,Target_Stimuli/male/pato.mp3,1.76924E+12,0.1,744.1,744,0.1,6022.1,1.76924E+12,1.76924E+12,1500,42,42_trial18_male_pato.wav,744,5087.938,4343.938,ok,-40,FALSE,
17,1,female,pez,24,2,Target_Stimuli/female/pez.mp3,1.76924E+12,0,595.875,595.875,0,6022.7,1.76924E+12,1.76924E+12,1500,42,42_trial17_female_pez.wav,595.875,,,no_speech_detected,-16.462,TRUE,No onset above threshold after playback end
12,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1.76924E+12,0.1,964.975,964.875,0.1,6018.6,1.76924E+12,1.76924E+12,1500,42,42_trial12_female_reloj.wav,964.875,2727.5,1762.625,ok,-40,FALSE,
6,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1.76924E+12,0.1,1946.058,1945.958,0,6023.5,1.76924E+12,1.76924E+12,1500,42,42_trial6_male_sandia.wav,1946.058,2876.917,930.858,ok,-40,FALSE,
10,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1.76924E+12,0,1007.875,1007.875,0,6021.1,1.76924E+12,1.76924E+12,1500,42,42_trial10_female_tijeras.wav,1007.875,2137.563,1129.688,ok,-40,FALSE,
8,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1.76924E+12,0.1,797.1,797,0.1,6017,1.76924E+12,1.76924E+12,1500,42,42_trial8_male_tiza.wav,797,3041.583,2244.583,ok,-40,FALSE,